VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes albopictus,17671,unpublished,point,-999,22.86,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17672,unpublished,point,-999,23.98,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17673,unpublished,point,-999,22.82,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17674,unpublished,point,-999,22.87,120.64,2011,Taiwan,TWN,886,NA
Aedes albopictus,17675,unpublished,point,-999,22.62,120.54,2011,Taiwan,TWN,886,NA
Aedes albopictus,17676,unpublished,point,-999,22.69,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17677,unpublished,point,-999,22.58,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17678,unpublished,point,-999,22.51,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17679,unpublished,point,-999,22.62,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17680,unpublished,point,-999,22.89,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,17681,unpublished,point,-999,22.95,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17682,unpublished,point,-999,22.72,120.44,2011,Taiwan,TWN,886,NA
Aedes albopictus,17683,unpublished,point,-999,23.07,120.65,2011,Taiwan,TWN,886,NA
Aedes albopictus,17684,unpublished,point,-999,23.12,120.69,2011,Taiwan,TWN,886,NA
Aedes albopictus,17685,unpublished,point,-999,22.71,120.64,2011,Taiwan,TWN,886,NA
Aedes albopictus,17686,unpublished,point,-999,22.74,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17687,unpublished,point,-999,22.61,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17688,unpublished,point,-999,22.73,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17689,unpublished,point,-999,22.76,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,17690,unpublished,point,-999,22.74,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,17691,unpublished,point,-999,22.81,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17692,unpublished,point,-999,22.83,120.62,2011,Taiwan,TWN,886,NA
Aedes albopictus,17693,unpublished,point,-999,22.77,120.62,2011,Taiwan,TWN,886,NA
Aedes albopictus,17694,unpublished,point,-999,22.6,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17695,unpublished,point,-999,22.61,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17696,unpublished,point,-999,22.96,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17697,unpublished,point,-999,24.01,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17698,unpublished,point,-999,22.78,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17699,unpublished,point,-999,22.78,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17700,unpublished,point,-999,22.63,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17701,unpublished,point,-999,22.62,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17702,unpublished,point,-999,22.8,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,17703,unpublished,point,-999,22.79,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17704,unpublished,point,-999,22.88,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17705,unpublished,point,-999,23.99,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17706,unpublished,point,-999,23.07,120.16,2011,Taiwan,TWN,886,NA
Aedes albopictus,17707,unpublished,point,-999,23.06,120.12,2011,Taiwan,TWN,886,NA
Aedes albopictus,17708,unpublished,point,-999,22.58,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17709,unpublished,point,-999,22.56,120.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,17710,unpublished,point,-999,22.77,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17711,unpublished,point,-999,22.79,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17712,unpublished,point,-999,22.73,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17713,unpublished,point,-999,22.76,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17714,unpublished,point,-999,22.76,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17715,unpublished,point,-999,22.73,120.25,2011,Taiwan,TWN,886,NA
Aedes albopictus,17716,unpublished,point,-999,22.74,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17717,unpublished,point,-999,22.61,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17718,unpublished,point,-999,22.62,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17719,unpublished,point,-999,22.49,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17720,unpublished,point,-999,23.01,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17721,unpublished,point,-999,22.82,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17722,unpublished,point,-999,23.3,121.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17723,unpublished,point,-999,23.37,121.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17724,unpublished,point,-999,22.63,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17725,unpublished,point,-999,22.76,120.44,2011,Taiwan,TWN,886,NA
Aedes albopictus,17726,unpublished,point,-999,22.75,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17727,unpublished,point,-999,23.24,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17728,unpublished,point,-999,22.78,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17729,unpublished,point,-999,22.79,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17730,unpublished,point,-999,22.78,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17731,unpublished,point,-999,22.79,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17732,unpublished,point,-999,22.87,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17733,unpublished,point,-999,22.88,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17734,unpublished,point,-999,22.87,120.25,2011,Taiwan,TWN,886,NA
Aedes albopictus,17735,unpublished,point,-999,22.86,120.25,2011,Taiwan,TWN,886,NA
Aedes albopictus,17736,unpublished,point,-999,22.89,120.23,2011,Taiwan,TWN,886,NA
Aedes albopictus,17737,unpublished,point,-999,22.9,120.2,2011,Taiwan,TWN,886,NA
Aedes albopictus,17738,unpublished,point,-999,22.88,120.25,2011,Taiwan,TWN,886,NA
Aedes albopictus,17739,unpublished,point,-999,22.89,120.67,2011,Taiwan,TWN,886,NA
Aedes albopictus,17740,unpublished,point,-999,22.92,120.78,2011,Taiwan,TWN,886,NA
Aedes albopictus,17741,unpublished,point,-999,22.68,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17742,unpublished,point,-999,22.74,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17743,unpublished,point,-999,22.75,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17744,unpublished,point,-999,22.76,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17745,unpublished,point,-999,22.51,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17746,unpublished,point,-999,22.52,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17747,unpublished,point,-999,22.78,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17748,unpublished,point,-999,22.8,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17749,unpublished,point,-999,22.68,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17750,unpublished,point,-999,22.8,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17751,unpublished,point,-999,22.89,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17752,unpublished,point,-999,22.88,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17753,unpublished,point,-999,22.73,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17754,unpublished,point,-999,22.73,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17755,unpublished,point,-999,22.73,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17756,unpublished,point,-999,22.68,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17757,unpublished,point,-999,22.67,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17758,unpublished,point,-999,22.63,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17759,unpublished,point,-999,22.76,120.58,2011,Taiwan,TWN,886,NA
Aedes albopictus,17760,unpublished,point,-999,22.75,120.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,17761,unpublished,point,-999,22.78,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17762,unpublished,point,-999,22.51,120.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17763,unpublished,point,-999,22.52,120.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,17764,unpublished,point,-999,22.55,120.42,2011,Taiwan,TWN,886,NA
Aedes albopictus,17765,unpublished,point,-999,22.75,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17766,unpublished,point,-999,22.74,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17767,unpublished,point,-999,23.95,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17768,unpublished,point,-999,23.89,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17769,unpublished,point,-999,23.96,120.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,17770,unpublished,point,-999,23.97,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17771,unpublished,point,-999,21.99,120.73,2011,Taiwan,TWN,886,NA
Aedes albopictus,17772,unpublished,point,-999,21.97,120.74,2011,Taiwan,TWN,886,NA
Aedes albopictus,17773,unpublished,point,-999,21.97,120.76,2011,Taiwan,TWN,886,NA
Aedes albopictus,17774,unpublished,point,-999,22.78,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17775,unpublished,point,-999,22.79,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17776,unpublished,point,-999,22.78,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17777,unpublished,point,-999,22.7,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17778,unpublished,point,-999,22.71,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17779,unpublished,point,-999,22.77,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17780,unpublished,point,-999,22.01,120.75,2011,Taiwan,TWN,886,NA
Aedes albopictus,17781,unpublished,point,-999,22.88,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17782,unpublished,point,-999,22.91,120.23,2011,Taiwan,TWN,886,NA
Aedes albopictus,17783,unpublished,point,-999,22.91,120.2,2011,Taiwan,TWN,886,NA
Aedes albopictus,17784,unpublished,point,-999,23.14,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17785,unpublished,point,-999,22,120.76,2011,Taiwan,TWN,886,NA
Aedes albopictus,17786,unpublished,point,-999,23.02,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17787,unpublished,point,-999,22.57,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17788,unpublished,point,-999,22.59,120.43,2011,Taiwan,TWN,886,NA
Aedes albopictus,17789,unpublished,point,-999,22.6,120.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17790,unpublished,point,-999,22.04,120.74,2011,Taiwan,TWN,886,NA
Aedes albopictus,17791,unpublished,point,-999,23.03,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17792,unpublished,point,-999,22.69,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17793,unpublished,point,-999,22.59,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17794,unpublished,point,-999,22.76,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17795,unpublished,point,-999,23.6,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17796,unpublished,point,-999,21.98,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17797,unpublished,point,-999,21.95,120.74,2011,Taiwan,TWN,886,NA
Aedes albopictus,17798,unpublished,point,-999,23.94,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17799,unpublished,point,-999,23.48,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17800,unpublished,point,-999,22.02,120.75,2011,Taiwan,TWN,886,NA
Aedes albopictus,17801,unpublished,point,-999,22.52,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17802,unpublished,point,-999,22.53,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17803,unpublished,point,-999,24.75,120.9,2011,Taiwan,TWN,886,NA
Aedes albopictus,17804,unpublished,point,-999,22,120.8,2011,Taiwan,TWN,886,NA
Aedes albopictus,17805,unpublished,point,-999,22.08,120.84,2011,Taiwan,TWN,886,NA
Aedes albopictus,17806,unpublished,point,-999,22.1,120.87,2011,Taiwan,TWN,886,NA
Aedes albopictus,17807,unpublished,point,-999,22.13,120.77,2011,Taiwan,TWN,886,NA
Aedes albopictus,17808,unpublished,point,-999,22.18,120.83,2011,Taiwan,TWN,886,NA
Aedes albopictus,17809,unpublished,point,-999,22.2,120.85,2011,Taiwan,TWN,886,NA
Aedes albopictus,17810,unpublished,point,-999,22.19,120.88,2011,Taiwan,TWN,886,NA
Aedes albopictus,17811,unpublished,point,-999,22.67,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17812,unpublished,point,-999,22.09,120.75,2011,Taiwan,TWN,886,NA
Aedes albopictus,17813,unpublished,point,-999,22.06,120.71,2011,Taiwan,TWN,886,NA
Aedes albopictus,17814,unpublished,point,-999,22.05,120.71,2011,Taiwan,TWN,886,NA
Aedes albopictus,17815,unpublished,point,-999,22.05,120.71,2011,Taiwan,TWN,886,NA
Aedes albopictus,17816,unpublished,point,-999,22.04,120.7,2011,Taiwan,TWN,886,NA
Aedes albopictus,17817,unpublished,point,-999,22.85,120.23,2011,Taiwan,TWN,886,NA
Aedes albopictus,17818,unpublished,point,-999,24.79,120.91,2011,Taiwan,TWN,886,NA
Aedes albopictus,17819,unpublished,point,-999,22.07,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17820,unpublished,point,-999,22.07,120.71,2011,Taiwan,TWN,886,NA
Aedes albopictus,17821,unpublished,point,-999,23.94,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17822,unpublished,point,-999,22.2,120.75,2011,Taiwan,TWN,886,NA
Aedes albopictus,17823,unpublished,point,-999,22.73,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17824,unpublished,point,-999,22.72,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17825,unpublished,point,-999,24.76,121.01,2011,Taiwan,TWN,886,NA
Aedes albopictus,17826,unpublished,point,-999,22.67,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17827,unpublished,point,-999,22.73,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17828,unpublished,point,-999,23.93,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17829,unpublished,point,-999,22.67,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17830,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17831,unpublished,point,-999,22.68,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17832,unpublished,point,-999,22.66,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17833,unpublished,point,-999,22.62,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17834,unpublished,point,-999,22.81,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17835,unpublished,point,-999,22.91,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17836,unpublished,point,-999,22.55,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17837,unpublished,point,-999,24.81,120.92,2011,Taiwan,TWN,886,NA
Aedes albopictus,17838,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17839,unpublished,point,-999,22.68,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17840,unpublished,point,-999,22.71,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17841,unpublished,point,-999,22.64,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17842,unpublished,point,-999,22.56,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17843,unpublished,point,-999,22.56,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17844,unpublished,point,-999,22.63,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17845,unpublished,point,-999,22.63,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17846,unpublished,point,-999,24.72,121.08,2011,Taiwan,TWN,886,NA
Aedes albopictus,17847,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17848,unpublished,point,-999,23.01,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17849,unpublished,point,-999,23,120.17,2011,Taiwan,TWN,886,NA
Aedes albopictus,17850,unpublished,point,-999,22.5,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17851,unpublished,point,-999,22.5,120.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,17852,unpublished,point,-999,22.75,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17853,unpublished,point,-999,22.89,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17854,unpublished,point,-999,22.85,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,17855,unpublished,point,-999,24.76,121.04,2011,Taiwan,TWN,886,NA
Aedes albopictus,17856,unpublished,point,-999,22.08,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17857,unpublished,point,-999,22.11,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17858,unpublished,point,-999,22.2,120.7,2011,Taiwan,TWN,886,NA
Aedes albopictus,17859,unpublished,point,-999,22.19,120.69,2011,Taiwan,TWN,886,NA
Aedes albopictus,17860,unpublished,point,-999,22.14,120.7,2011,Taiwan,TWN,886,NA
Aedes albopictus,17861,unpublished,point,-999,22.68,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17862,unpublished,point,-999,22.58,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17863,unpublished,point,-999,22.26,120.66,2011,Taiwan,TWN,886,NA
Aedes albopictus,17864,unpublished,point,-999,22.33,120.62,2011,Taiwan,TWN,886,NA
Aedes albopictus,17865,unpublished,point,-999,22.38,120.64,2011,Taiwan,TWN,886,NA
Aedes albopictus,17866,unpublished,point,-999,22.24,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17867,unpublished,point,-999,22.34,120.75,2011,Taiwan,TWN,886,NA
Aedes albopictus,17868,unpublished,point,-999,22.34,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17869,unpublished,point,-999,22.36,120.6,2011,Taiwan,TWN,886,NA
Aedes albopictus,17870,unpublished,point,-999,22.4,120.6,2011,Taiwan,TWN,886,NA
Aedes albopictus,17871,unpublished,point,-999,22.39,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17872,unpublished,point,-999,22.44,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17873,unpublished,point,-999,22.45,120.72,2011,Taiwan,TWN,886,NA
Aedes albopictus,17874,unpublished,point,-999,22.41,120.65,2011,Taiwan,TWN,886,NA
Aedes albopictus,17875,unpublished,point,-999,22.42,120.71,2011,Taiwan,TWN,886,NA
Aedes albopictus,17876,unpublished,point,-999,23.01,120.25,2011,Taiwan,TWN,886,NA
Aedes albopictus,17877,unpublished,point,-999,22.99,120.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,17878,unpublished,point,-999,22.66,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,17879,unpublished,point,-999,22.65,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,17880,unpublished,point,-999,22.67,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17881,unpublished,point,-999,23.03,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,17882,unpublished,point,-999,22.95,120.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,17883,unpublished,point,-999,22.99,120.19,2011,Taiwan,TWN,886,NA
Aedes albopictus,17884,unpublished,point,-999,22.37,120.6,2011,Taiwan,TWN,886,NA
Aedes albopictus,17885,unpublished,point,-999,22.38,120.58,2011,Taiwan,TWN,886,NA
Aedes albopictus,17886,unpublished,point,-999,22.36,120.6,2011,Taiwan,TWN,886,NA
Aedes albopictus,17887,unpublished,point,-999,22.36,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17888,unpublished,point,-999,22.38,120.6,2011,Taiwan,TWN,886,NA
Aedes albopictus,17889,unpublished,point,-999,22.39,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17890,unpublished,point,-999,22.41,120.62,2011,Taiwan,TWN,886,NA
Aedes albopictus,17891,unpublished,point,-999,22.41,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17892,unpublished,point,-999,22.4,120.58,2011,Taiwan,TWN,886,NA
Aedes albopictus,17893,unpublished,point,-999,22.39,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17894,unpublished,point,-999,22.44,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17895,unpublished,point,-999,22.45,120.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,17896,unpublished,point,-999,22.45,120.55,2011,Taiwan,TWN,886,NA
Aedes albopictus,17897,unpublished,point,-999,22.67,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17898,unpublished,point,-999,22.66,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17899,unpublished,point,-999,22.89,120.19,2011,Taiwan,TWN,886,NA
Aedes albopictus,17900,unpublished,point,-999,22.41,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17901,unpublished,point,-999,22.42,120.54,2011,Taiwan,TWN,886,NA
Aedes albopictus,17902,unpublished,point,-999,22.4,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17903,unpublished,point,-999,22.42,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17904,unpublished,point,-999,22.41,120.54,2011,Taiwan,TWN,886,NA
Aedes albopictus,17905,unpublished,point,-999,22.51,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17906,unpublished,point,-999,22.97,120.64,2011,Taiwan,TWN,886,NA
Aedes albopictus,17907,unpublished,point,-999,22.43,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,17908,unpublished,point,-999,22.44,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17909,unpublished,point,-999,22.42,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17910,unpublished,point,-999,22.44,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17911,unpublished,point,-999,22.67,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17912,unpublished,point,-999,22.72,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17913,unpublished,point,-999,22.69,120.42,2011,Taiwan,TWN,886,NA
Aedes albopictus,17914,unpublished,point,-999,22.71,120.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17915,unpublished,point,-999,22.72,120.42,2011,Taiwan,TWN,886,NA
Aedes albopictus,17916,unpublished,point,-999,22.72,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17917,unpublished,point,-999,22.48,120.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,17918,unpublished,point,-999,22.51,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17919,unpublished,point,-999,22.46,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17920,unpublished,point,-999,22.49,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17921,unpublished,point,-999,22.43,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,17922,unpublished,point,-999,22.44,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17923,unpublished,point,-999,22.45,120.53,2011,Taiwan,TWN,886,NA
Aedes albopictus,17924,unpublished,point,-999,22.45,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17925,unpublished,point,-999,22.62,120.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17926,unpublished,point,-999,22.68,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17927,unpublished,point,-999,22.71,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17928,unpublished,point,-999,22.47,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17929,unpublished,point,-999,22.5,120.54,2011,Taiwan,TWN,886,NA
Aedes albopictus,17930,unpublished,point,-999,22.49,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17931,unpublished,point,-999,22.49,120.51,2011,Taiwan,TWN,886,NA
